Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
9/12/2022 12:14,33,Spotify,2,Yes,No,No,Metal,Yes,Yes,134,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,4,8,0,0,Improve,I understand.
9/12/2022 12:15,20,Spotify,2,Yes,No,No,Rock,Yes,Yes,148,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,7,9,7,0,Improve,I understand.
9/12/2022 12:46,17,Spotify,3,Yes,Yes,No,Rock,Yes,No,120,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Never,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,1,5,6,4,No effect,I understand.
9/12/2022 13:31,24,YouTube Music,1,No,No,No,Jazz,Yes,Yes,122,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,3,2,1,0,No effect,I understand.
9/12/2022 13:33,26,Spotify,3,Yes,Yes,Yes,Jazz,Yes,Yes,90,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Never,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Rarely,6,8,0,0,Improve,I understand.
9/12/2022 13:46,17,YouTube Music,3,Yes,No,No,Rock,No,No,122,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Very frequently,6,3,6,0,Improve,I understand.
9/12/2022 13:55,16,Spotify,5,Yes,Yes,Yes,Metal,Yes,Yes,129,Sometimes,Never,Never,Rarely,Never,Rarely,Sometimes,Never,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,7,4,8,0,Improve,I understand.
9/12/2022 14:20,27,Spotify,8,Yes,No,No,Metal,Yes,No,132,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,Never,2,6,9,1,No effect,I understand.
9/12/2022 14:27,28,Spotify,4,Yes,No,No,Hip hop,Yes,Yes,178,Rarely,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Sometimes,Rarely,8,5,3,8,Improve,I understand.
9/12/2022 14:29,48,I do not use a streaming service.,5,Yes,No,Yes,Rock,Yes,Yes,,Very frequently,Sometimes,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,3,3,0,0,Improve,I understand.
9/12/2022 14:42,19,Spotify,3,Yes,No,No,Rap,No,Yes,115,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,7,5,3,3,Improve,I understand.
9/12/2022 14:44,21,YouTube Music,4,Yes,No,No,Rock,Yes,Yes,137,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,4,8,2,3,Improve,I understand.
9/12/2022 15:07,21,I do not use a streaming service.,1,Yes,Yes,No,Classical,No,No,92,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,3,0,0,5,Improve,I understand.
9/12/2022 15:12,15,Spotify,4,Yes,No,No,Metal,Yes,Yes,140,Rarely,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10,7,3,2,Improve,I understand.
9/12/2022 16:24,20,Spotify,1,No,No,No,Rock,Yes,Yes,130,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Never,10,4,8,0,Improve,I understand.
9/12/2022 18:07,21,YouTube Music,2,Yes,Yes,No,Video game music,No,Yes,,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,Never,Very frequently,Very frequently,2,2,0,0,Improve,I understand.
9/12/2022 18:09,22,Spotify,6,Yes,No,No,Folk,Yes,No,63,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,8,7,7,3,Improve,I understand.
9/12/2022 18:10,22,Spotify,2,No,No,No,Rock,No,No,119,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,10,5,2,8,Improve,I understand.
9/12/2022 18:54,31,Spotify,1,Yes,No,No,Rock,Yes,No,,Very frequently,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,9,10,10,6,No effect,I understand.
9/12/2022 19:03,20,YouTube Music,4,Yes,Yes,No,Metal,Yes,No,180,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,5,2,1,6,Improve,I understand.
9/12/2022 19:13,49,I do not use a streaming service.,8,Yes,Yes,Yes,Classical,No,No,68,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Never,Rarely,Never,4,8,9,1,Improve,I understand.
9/12/2022 19:41,42,Spotify,2,Yes,No,No,Metal,Yes,Yes,85,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Never,Very frequently,Very frequently,7,8,5,3,Improve,I understand.
9/12/2022 20:07,26,Spotify,2,Yes,No,No,EDM,Yes,Yes,128,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,2,2,0,3,No effect,I understand.
9/12/2022 22:24,17,Spotify,10,Yes,No,Yes,K pop,Yes,Yes,150,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,10,3,0,4,Improve,I understand.
9/12/2022 22:26,30,I do not use a streaming service.,0,No,No,No,Metal,No,No,0,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Rarely,10,10,10,9,Improve,I understand.
9/12/2022 23:09,23,Spotify,6,Yes,No,No,Folk,Yes,Yes,92,Sometimes,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3,7,7,4,No effect,I understand.
9/12/2022 23:16,30,Apple Music,3,Yes,No,No,EDM,Yes,Yes,121,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Very frequently,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Never,7,5,7,7,Improve,I understand.
9/12/2022 23:56,31,Spotify,2,Yes,No,No,Metal,No,Yes,155,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Rarely,Very frequently,Sometimes,7,4,8,8,Improve,I understand.
9/13/2022 0:48,42,Other streaming service,0.25,No,Yes,No,Classical,Yes,Yes,150,Very frequently,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,7,9,4,5,Improve,I understand.
9/13/2022 1:55,16,Other streaming service,4,Yes,No,No,EDM,Yes,Yes,624,Sometimes,Never,Very frequently,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,4,7,1,3,Improve,I understand.
9/13/2022 1:57,34,YouTube Music,2,No,No,No,Metal,Yes,No,136,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,5,9,9,6,Improve,I understand.
9/13/2022 2:17,21,YouTube Music,2,Yes,No,No,Pop,Yes,No,121,Sometimes,Never,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,5,4,10,7,No effect,I understand.
9/13/2022 4:45,27,YouTube Music,3,Yes,No,No,Pop,No,No,113,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,7,2,0,1,Improve,I understand.
9/13/2022 5:57,18,Spotify,6,Yes,No,No,Folk,Yes,Yes,80,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,6,0,2,Improve,I understand.
9/13/2022 7:06,26,Spotify,3,No,No,No,Metal,Yes,No,140,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,1,3,10,0,No effect,I understand.
9/13/2022 7:12,37,Spotify,2,Yes,No,No,Rock,Yes,No,100,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,8,10,10,2,Worsen,I understand.
9/13/2022 8:05,26,Spotify,5,Yes,Yes,No,Folk,Yes,Yes,92,Sometimes,Rarely,Rarely,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,4,7,6,0,No effect,I understand.
9/13/2022 8:36,19,Spotify,4,No,No,No,Pop,No,Yes,120,Never,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,9,6,3,0,No effect,I understand.
9/13/2022 9:29,22,Spotify,4,Yes,No,No,Rock,Yes,No,93,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10,7,4,4,Improve,I understand.
9/13/2022 11:16,43,I do not use a streaming service.,0,No,No,No,Rock,No,No,,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Never,1,2,2,0,No effect,I understand.
9/13/2022 13:18,24,I do not use a streaming service.,12,Yes,Yes,Yes,Rock,Yes,No,136,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,7,10,0,8,Improve,I understand.
9/13/2022 13:58,21,I do not use a streaming service.,0.5,No,No,No,Pop,No,No,108,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,10,2,1,10,Worsen,I understand.
9/13/2022 16:16,28,I do not use a streaming service.,1,Yes,No,No,Rock,No,No,147,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,2,1,2,2,Improve,I understand.
9/13/2022 16:34,23,YouTube Music,3,Yes,No,No,R&B,Yes,Yes,93,Very frequently,Never,Never,Very frequently,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,3,10,0,0,No effect,I understand.
9/13/2022 22:19,20,Apple Music,12,No,No,No,Rock,Yes,Yes,98,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,7,10,2,0,Improve,I understand.
9/13/2022 23:06,17,Spotify,4,Yes,Yes,Yes,Metal,No,No,120,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Sometimes,4,2,0,0,Improve,I understand.
9/14/2022 0:09,19,Spotify,3,Yes,No,No,R&B,No,No,130,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,4,2,5,3,Improve,I understand.
9/14/2022 0:58,32,Spotify,1,Yes,No,No,Metal,Yes,Yes,218,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,6,8,7,0,Improve,I understand.
9/14/2022 7:07,18,YouTube Music,4,No,No,No,Folk,Yes,Yes,123,Sometimes,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,8,6,4,0,Improve,I understand.
9/14/2022 9:56,20,Other streaming service,2,Yes,Yes,Yes,Rock,Yes,No,135,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,2,2,0,0,No effect,I understand.
9/14/2022 12:44,27,Spotify,3,Yes,No,No,Rock,Yes,Yes,105,Rarely,Never,Very frequently,Rarely,Never,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,Very frequently,Very frequently,8,7,9,3,Improve,I understand.
9/15/2022 0:33,15,Spotify,3,Yes,Yes,No,Rock,No,,132,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Very frequently,Rarely,4,3,5,0,No effect,I understand.
9/15/2022 9:41,26,Spotify,1,Yes,No,No,Rock,Yes,Yes,,Rarely,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,6,1,0,4,No effect,I understand.
9/15/2022 11:09,24,Spotify,2,Yes,No,No,Pop,Yes,Yes,115,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,6,6,3,6,Improve,I understand.
9/15/2022 15:30,20,Spotify,1,Yes,No,No,K pop,Yes,Yes,120,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Never,8,7,1,1,No effect,I understand.
9/16/2022 1:47,21,YouTube Music,0.5,Yes,No,No,Pop,Yes,Yes,,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,5,3,4,1,Improve,I understand.
9/16/2022 9:24,16,Spotify,2,Yes,No,No,Video game music,No,No,149,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,6,2,4,3,Improve,I understand.
9/16/2022 21:55,21,Spotify,11,Yes,Yes,Yes,Metal,Yes,Yes,125,Rarely,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,5,6,6,0,Improve,I understand.
9/18/2022 16:23,27,Spotify,10,Yes,Yes,Yes,Jazz,Yes,Yes,132,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,6,10,8,1,Improve,I understand.
9/18/2022 20:32,17,Spotify,5,Yes,Yes,No,Rock,Yes,No,110,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,7,3,9,7,Improve,I understand.
9/19/2022 8:12,21,Spotify,1.5,Yes,Yes,No,Classical,Yes,Yes,110,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,4,6,0,0,No effect,I understand.
9/19/2022 9:37,17,Spotify,2,Yes,No,No,Folk,Yes,Yes,116,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Very frequently,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Rarely,9,4,0,1,Improve,I understand.
9/19/2022 18:34,21,Spotify,3,No,No,No,Rap,Yes,Yes,145,Sometimes,Never,Never,Rarely,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,9,7,7,5,Improve,I understand.
9/19/2022 20:09,17,YouTube Music,2,No,No,Yes,Rock,Yes,No,,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,5,10,2,7,No effect,I understand.
9/19/2022 23:53,36,YouTube Music,3,Yes,No,No,Country,No,Yes,105,Very frequently,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Never,1,0,1,0,Improve,I understand.
9/21/2022 21:12,18,Spotify,4,No,No,No,R&B,Yes,Yes,80,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Never,8,7,2,6,Improve,I understand.
9/22/2022 12:32,18,Spotify,1,No,No,No,K pop,No,Yes,100,Never,Never,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,5,1,4,0,Improve,I understand.
9/22/2022 15:03,18,Apple Music,5,Yes,Yes,No,Latin,Yes,Yes,73,Very frequently,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,10,6,0,0,Improve,I understand.
9/23/2022 21:07,18,Apple Music,2,Yes,No,No,R&B,Yes,No,80,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Very frequently,Very frequently,Very frequently,Never,Never,7,5,5,5,Improve,I understand.
9/23/2022 23:05,18,Spotify,7,Yes,No,No,Hip hop,Yes,Yes,,Very frequently,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,3,1,0,3,Improve,I understand.
9/23/2022 23:06,18,Spotify,2,Yes,No,No,Rap,Yes,Yes,,Rarely,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Never,Rarely,5,8,7,4,Improve,I understand.
9/23/2022 23:06,18,I do not use a streaming service.,1,Yes,No,No,Classical,No,No,120,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Rarely,2,0,0,5,No effect,I understand.
9/23/2022 23:43,18,I do not use a streaming service.,1,No,Yes,No,Classical,No,No,117,Very frequently,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,7,0,0,0,No effect,I understand.
9/24/2022 0:42,18,Spotify,4,Yes,No,No,R&B,No,No,,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Never,8,0,0,2,No effect,I understand.
9/24/2022 10:25,20,Spotify,6,Yes,No,No,R&B,Yes,Yes,89,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,4,1,1,0,Improve,I understand.
9/24/2022 10:59,19,Spotify,3,Yes,No,No,Hip hop,Yes,No,115,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Rarely,3,8,0,2,Improve,I understand.
9/25/2022 14:01,17,Spotify,4,Yes,No,No,Hip hop,Yes,No,144,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Never,7,0,2,2,Improve,I understand.
9/27/2022 8:17,23,Spotify,4,Yes,No,No,Video game music,Yes,Yes,105,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,10,8,10,0,Improve,I understand.
9/27/2022 11:46,18,YouTube Music,1,Yes,Yes,Yes,Pop,Yes,No,114,Never,Rarely,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,7,1,1,1,Improve,I understand.
9/27/2022 13:32,19,Spotify,2,Yes,Yes,No,Pop,Yes,Yes,145,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,5,9,1,7,No effect,I understand.
9/28/2022 17:25,89,Spotify,24,Yes,Yes,Yes,Rap,No,No,143,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Never,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Never,0,0,0,0,No effect,I understand.
9/28/2022 19:37,20,Spotify,5,Yes,Yes,Yes,R&B,Yes,Yes,128,Very frequently,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,10,6,3,8,Improve,I understand.
9/29/2022 17:54,16,Spotify,3,No,Yes,No,Rock,Yes,Yes,90,Rarely,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Never,7,3.5,3.5,5.5,Improve,I understand.
10/2/2022 7:52,17,Spotify,4,Yes,Yes,Yes,Country,Yes,Yes,110,Sometimes,Very frequently,Never,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Never,2,0,0,2,Improve,I understand.
10/3/2022 9:30,16,Spotify,9,Yes,No,No,Metal,No,Yes,130,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,10,10,10,8,Improve,I understand.
10/3/2022 10:00,20,YouTube Music,1,Yes,No,No,Pop,No,Yes,,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,8,9,6,5,Worsen,I understand.
10/3/2022 10:25,30,YouTube Music,1,Yes,Yes,No,Rock,Yes,Yes,115,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,9,7,8,4,Improve,I understand.
10/3/2022 10:53,37,Spotify,2,Yes,No,No,Folk,Yes,No,186,Sometimes,Sometimes,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,6,4,5,0,Improve,I understand.
10/3/2022 11:30,44,YouTube Music,1.5,No,No,No,Folk,No,No,99,Rarely,Very frequently,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Never,8,5,9,4,Improve,I understand.
10/3/2022 13:01,21,Spotify,2,Yes,Yes,No,Metal,Yes,Yes,150,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Rarely,3,7,0,0,Improve,I understand.
10/3/2022 13:47,19,Spotify,4,Yes,Yes,No,Pop,Yes,No,149,Sometimes,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,9,1,0,9,Improve,I understand.
10/3/2022 15:38,23,Spotify,1,Yes,Yes,No,Rock,Yes,Yes,,Rarely,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,8,6,1,4,Improve,I understand.
10/3/2022 16:43,26,Spotify,1,No,No,No,Country,Yes,No,120,Sometimes,Very frequently,Sometimes,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,4,1,1,6,Improve,I understand.
10/3/2022 20:03,18,Spotify,3,Yes,No,No,Video game music,Yes,Yes,140,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,6,5,3,1,No effect,I understand.
10/4/2022 0:48,35,Spotify,4,Yes,Yes,Yes,Hip hop,Yes,No,90,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,7,8,6,5,Improve,I understand.
10/4/2022 4:50,16,Spotify,8,Yes,Yes,Yes,Rock,Yes,No,120,Very frequently,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,8,9,5,10,Improve,I understand.
10/4/2022 8:12,19,Spotify,5,Yes,No,No,Metal,Yes,Yes,210,Never,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8,6,7,0,Improve,I understand.
10/4/2022 8:53,23,I do not use a streaming service.,3,Yes,No,No,Rock,No,No,,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,10,5,2,0,Improve,I understand.
10/4/2022 14:50,17,YouTube Music,8,Yes,No,No,Pop,Yes,Yes,95,Rarely,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Rarely,Rarely,Very frequently,5,2,4,7,No effect,I understand.
10/4/2022 19:33,29,Apple Music,1,No,No,No,Country,Yes,No,163,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,9,3,2,0,No effect,I understand.
10/4/2022 19:43,21,Spotify,4,Yes,Yes,Yes,Pop,No,No,97,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,4,6,3,4,Improve,I understand.
10/5/2022 8:58,17,Spotify,1,No,No,No,Metal,Yes,Yes,137,Sometimes,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,9,8,4,0,Improve,I understand.
